transaction_id,date,product_id,customer_id,region,quantity,unit_price,discount,revenue
T101597,2023-05-01,P0016,C00068,north,5.0,2604.21,0.05,12370.0
T107431,2025-04-07,P0023,C00219,west,2.0,10713.43,0.0,21426.86
T108751,2023-07-13,P0007,C00090,south,3.0,14423.4,0.1,38943.18
T100068,2025-09-15,P0006,C00056,north,4.0,7884.39,0.0,31537.56
T103833,2024-05-17,P0008,C00104,south,6.0,499.0,0.05,2844.3
T100048,2023-04-05,P0001,C00191,south,2.0,6017.98,0.0,12035.96
T101053,2025-09-05,P0010,C00074,east,3.0,8164.43,0.0,24493.29
T103964,2025-06-12,P0009,C00033,north,7.0,11247.7,0.0,78733.9
T103265,2025-09-03,P0006,C00054,central,4.0,7884.39,0.0,31537.56
T102918,2023-08-20,P0002,C00157,central,2.0,13910.88,0.0,27821.76
T100603,2024-07-04,P0008,C00010,south,3.0,499.0,0.0,1497.0
T105048,2024-08-25,P0034,C00150,east,8.0,10038.95,0.0,80311.6
T108189,2023-04-25,P0032,C00189,north,7.0,5656.65,0.0,39596.55
T105722,2023-02-11,P0012,C00207,central,6.0,14484.04,0.0,86904.24
T107032,2025-05-17,P0020,C00036,north,4.0,4508.3,0.0,18033.2
T101467,2023-04-08,P0026,C00125,north,5.0,13905.57,0.0,3476392.5000000005
T105381,2025-06-23,P0011,C00113,east,2.0,8863.25,0.0,17726.5
T107525,2025-05-23,P0034,C00244,south,7.0,10038.95,0.2,56218.12
T100393,2025-11-09,P0037,C00099,north,2.0,8484.46,0.05,16120.47
T108356,2024-05-25,P0019,C00026,north,6.0,6013.99,0.0,36083.94
T100230,2025-09-11,P0025,C00225,south,4.0,9148.51,0.0,36594.04
T101320,2024-11-11,P0020,C00026,north,7.0,4508.3,0.0,31558.1
T100041,2023-10-05,P0037,C00026,north,3.0,8484.46,0.2,20362.7
T104352,2025-06-28,P0009,C00206,north,8.0,11247.7,0.1,80983.44
T102882,2024-11-08,P0009,C00089,east,3.0,11247.7,0.1,30368.79
T108115,2024-01-07,P0025,C00118,central,1.0,9148.51,0.0,9148.51
T103412,2025-09-12,P0038,C00204,central,4.0,5836.46,0.0,23345.84
T104011,2024-04-07,P0027,C00208,central,4.0,9818.49,0.0,39273.96
T101530,2023-12-02,P0034,C00234,east,3.0,10038.95,0.05,28611.01
T102921,2025-01-01,P0014,C00107,east,4.0,500.0,0.0,2000.0
T102615,2025-11-28,P0009,C00152,north,13.0,11247.7,0.0,146220.1
T107318,2024-10-07,P0004,C00186,north,4.0,4999.13,0.0,19996.52
T108396,2025-12-17,P0004,C00091,central,11.0,4999.13,0.2,43992.34
T101323,2024-07-19,P0010,C00142,central,5.0,8164.43,0.0,40822.15
T105447,2025-01-26,P0039,C00171,east,2.0,14579.92,0.05,27701.85
T104132,2024-10-21,P0040,C00002,west,12.0,12756.37,0.15,130114.97
T102337,2023-05-26,P0033,C00170,west,6.0,10082.29,0.0,60493.74
T101491,2024-05-22,P0029,C00067,east,4.0,12773.07,0.0,51092.28
T106243,2024-02-20,P0005,C00085,central,4.0,8621.09,0.0,34484.36
T106174,2025-05-19,P0015,C00190,north,6.0,4549.66,0.0,27297.96
T100061,2025-08-21,P0040,C00230,east,7.0,12756.37,0.2,71435.67
T108384,2025-02-19,P0004,C00126,west,1.0,4999.13,0.0,4999.13
T104031,2024-11-18,P0007,C00169,west,7.0,14423.4,0.0,100963.8
T105577,2023-01-03,P0031,C00002,west,5.0,1566.84,0.0,7834.2
T107303,2024-10-12,P0016,C00070,west,10.0,2604.21,0.0,26042.1
T100402,2023-09-27,P0015,C00005,east,4.0,4549.66,0.0,18198.64
T100332,2024-08-16,P0030,C00033,north,4.0,6824.34,0.1,24567.62
T107623,2023-08-12,P0032,C00002,west,7.0,5656.65,0.0,39596.55
T101009,2025-12-18,P0027,C00085,central,9.0,9818.49,0.0,88366.41
T101168,2023-06-08,P0002,C00078,west,4.0,13910.88,0.0,55643.52
T102272,2024-07-02,P0015,C00206,north,3.0,4549.66,0.1,12284.08
T108077,2025-09-29,P0007,C00159,north,1.0,14423.4,0.05,13702.23
T104453,2024-03-25,P0009,C00164,north,4.0,11247.7,0.0,44990.8
T103688,2025-06-09,P0024,C00112,south,2.0,11884.11,0.0,23768.22
T105702,2023-01-13,P0006,C00040,north,5.0,7884.39,0.0,39421.95
T104939,2025-02-02,P0013,C00214,central,6.0,9164.46,0.0,54986.76
T107298,2025-07-13,P0028,C00099,north,3.0,13737.15,0.0,41211.45
T106242,2024-02-21,P0010,C00236,central,2.0,8164.43,0.0,16328.86
T101438,2023-02-19,P0015,C00164,north,2.0,4549.66,0.0,9099.32
T102420,2025-08-30,P0034,C00168,north,6.0,10038.95,0.05,57222.02
T102521,2025-08-22,P0040,C00092,south,2.0,12756.37,0.0,25512.74
T106758,2025-10-10,P0022,C00098,east,3.0,3102.81,0.0,9308.43
T101334,2024-12-02,P0010,C00043,west,8.0,8164.43,0.0,65315.44
T101783,2025-03-17,P0016,C00094,south,3.0,2604.21,0.0,7812.63
T108545,2024-11-09,P0004,C00002,west,4.0,4999.13,0.0,19996.52
T101659,2025-11-07,P0025,C00056,south,7.0,9148.51,0.0,64039.57
T103628,2025-11-07,P0013,C00028,central,7.0,9164.46,0.0,64151.22
T103717,2023-12-09,P0032,C00071,east,3.0,5656.65,0.0,16969.95
T106363,2023-11-13,P0031,C00099,north,3.0,1566.84,0.0,4700.52
T105012,2023-12-20,P0013,C00250,north,6.0,9164.46,0.05,52237.42
T103437,2024-10-22,P0026,C00110,east,4.0,13905.57,0.2,44497.82
T107195,2024-08-24,P0026,C00156,south,5.0,13905.57,0.0,69527.85
T105504,2025-05-11,P0029,C00057,east,4.0,12773.07,0.0,51092.28
T100706,2023-10-10,P0029,C00111,north,11.0,12773.07,0.0,140503.77
T103454,2023-04-17,P0036,C00014,central,1.0,4229.62,0.0,4229.62
T105958,2025-09-08,P0006,C00001,west,7.0,7884.39,0.05,52431.19
T105308,2023-09-28,P0033,C00092,south,3.0,10082.29,0.0,30246.87
T102072,2023-11-06,P0026,C00125,north,9.0,13905.57,0.0,125150.13
T103799,2024-01-03,P0026,C00027,central,7.0,13905.57,0.0,97338.99
T106181,2025-05-14,P0035,C00069,central,4.0,8930.77,0.1,32150.77
T103592,2025-10-22,P0013,C00174,central,8.0,9164.46,0.1,65984.11
T101562,2024-08-25,P0005,C00200,north,2.0,8621.09,0.1,15517.96
T104112,2023-05-13,P0024,C00132,central,5.0,11884.11,0.05,56449.52
T104291,2024-03-24,P0016,C00204,central,6.0,2604.21,0.0,15625.26
T101747,2023-10-19,P0016,C00137,south,11.0,2604.21,0.1,25781.68
T100696,2024-08-01,P0001,C00233,west,1.0,6017.98,0.0,6017.98
T101103,2024-02-13,P0009,C00113,east,2.0,11247.7,0.0,22495.4
T100473,2025-06-02,P0002,C00163,east,8.0,13910.88,0.0,111287.04
T100379,2025-07-05,p0016 ,C00120,west,1.0,2604.21,0.0,2604.21
T108519,2025-02-13,P0036,C00079,south,3.0,4229.62,0.05,12054.42
T104047,2025-05-18,P0011,C00143,south,9.0,8863.25,0.0,79769.25
T108866,2025-03-02,P0013,C00016,west,6.0,9164.460000000001,0.0,54986.76
T104723,2025-12-25,P0019,C00196,east,5.0,6013.99,0.05,28566.45
T106821,2024-11-28,P0035,C00025,south,7.0,8930.77,0.05,59389.62
T106195,2024-12-03,P0019,C00020,north,1.0,6013.99,0.0,6013.99
T103352,2024-05-15,P0015,C00241,south,7.0,4549.66,0.2,25478.1
T105967,2023-10-15,P0013,C00156,south,8.0,9164.46,0.0,73315.68
T104189,2024-11-06,P0017,C00044,south,1.0,382.2,0.0,382.2
T100381,2023-09-18,P0012,C00016,west,2.0,14484.04,0.1,26071.27
T105974,2024-05-12,P0016,C00233,west,1.0,2604.21,0.0,2604.21
T106043,2023-04-22,P0003,C00221,west,4.0,10949.99,0.0,43799.96
T102164,2024-02-28,P0029,C00060,south,3.0,12773.07,0.0,38319.21
T105112,2025-12-03,P0013,C00063,north,13.0,9164.46,0.0,119137.98
T102485,2023-12-01,P0017,C00110,east,2.0,382.2,0.0,764.4
T105710,2024-02-21,P0016,C00126,west,5.0,2604.21,0.0,13021.05
T106659,2024-02-10,P0034,C00040,north,1.0,10038.95,0.0,10038.95
T106822,2025-04-26,P0034,C00125,north,9.0,10038.95,0.0,90350.55
T100058,2024-04-26,P0038,C00245,central,4.0,5836.46,0.2,933833.5
T108302,2025-08-28,P0011,C00146,central,3.0,8863.25,0.0,26589.75
T101155,2025-11-14,P0032,C00073,south,3.0,5656.65,0.2,13575.96
T103501,2023-03-09,P0025,C00118,central,1.0,9148.51,0.0,9148.51
T108811,2024-09-14,P0015,C00157,central,5.0,4549.66,0.0,22748.3
T102762,2025-05-14,P0014,C00047,central,7.0,500.0,0.0,3500.0
T104398,2024-12-08,P0026,C00104,south,6.0,13905.57,0.0,83433.42
T104852,2024-01-14,P0031,C00232,west,3.0,1566.84,0.0,4700.52
T102960,2023-10-09,P0019,C00171,east,6.0,6013.99,0.0,36083.94
T101193,2023-11-29,P0033,C00222,central,6.0,10082.29,0.0,60493.74
T107324,2025-11-14,P0004,C00022,north,3.0,4999.13,0.0,14997.39
T107626,2024-09-23,P0011,C00201,west,3.0,8863.25,0.0,26589.75
T100858,2025-06-17,P0018,C00128,south,6.0,6437.509999999999,0.0,38625.06
T104510,2024-08-11,P0033,C00222,central,3.0,10082.29,0.0,30246.87
T106601,2024-01-03,P0017,C00062,south,2.0,382.2,0.0,764.4
T103616,2023-03-27,P0022,C00025,south,7.0,3102.81,0.05,20633.69
T106617,2025-05-29,P0034,C00022,north,4.0,10038.95,0.0,40155.8
T106796,2023-08-17,P0007,C00188,north,5.0,14423.4,0.1,64905.3
T101536,2024-01-04,P0025,C00051,central,3.0,9148.51,0.0,27445.53
T100745,2024-03-20,P0001,C00160,south,1.0,6017.98,0.0,6017.98
T106055,2023-05-27,P0005,C00194,east,8.0,8621.09,0.0,68968.72
T104414,2024-04-10,P0009,C00164,north,4.0,11247.7,0.0,44990.8
T108339,2023-01-30,P0002,C00172,central,4.0,13910.88,0.0,55643.52
T107533,2025-06-16,P0037,C00111,north,6.0,8484.46,0.15,43270.75
T103149,2024-10-30,P0035,C00016,west,9.0,8930.77,0.0,80376.93
T102724,2025-02-18,P0008,C00200,north,2.0,499.0,0.0,998.0
T103985,2023-06-07,P0009,C00234,east,6.0,11247.7,0.15,57363.27
T108493,2024-06-08,P0014,C00080,north,3.0,500.0,0.0,1500.0
T106855,2025-08-07,P0022,C00114,south,3.0,3102.81,0.05,8843.01
T104580,2025-01-30,P0036,C00204,central,7.0,4229.62,0.0,29607.34
T104533,2025-10-12,P0038,C00171,east,9.0,5836.46,0.1,47275.33
T106085,2024-07-26,P0025,C00140,west,3.0,9148.51,0.1,24700.98
T108717,2025-08-26,P0032,C00226,west,8.0,5656.65,0.0,45253.2
T107530,2024-05-23,P0029,C00162,north,4.0,12773.07,0.0,51092.28
T102275,2025-05-19,P0030,C00081,west,6.0,6824.34,0.0,40946.04
T101656,2024-04-29,P0032,C00178,west,4.0,5656.65,0.0,22626.6
T107961,2025-08-18,P0029,C00209,east,3.0,12773.07,0.0,38319.21
T101533,2023-06-19,P0031,C00127,south,7.0,1566.84,0.2,8774.3
T104176,2024-12-03,P0008,C00191,south,8.0,499.0,0.05,3792.4
T107414,2023-11-10,P0026,C00094,south,12.0,13905.57,0.2,133493.47
T108021,2023-05-16,P0034,C00228,south,5.0,10038.95,0.050000049806005566,47685.01
T105909,2023-11-23,P0023,C00190,north,11.0,10713.43,0.0,117847.73
T104466,2025-06-10,P0040,C00150,east,4.0,12756.37,0.1,45922.93
T106993,2024-08-27,P0036,C00214,central,4.0,4229.62,0.0,16918.48
T103649,2023-09-15,P0008,C00009,central,9.0,499.0,0.0,4491.0
T105610,2024-07-04,P0002,C00163,south,8.0,13910.88,0.0,111287.04
T108925,2023-04-17,P0037,C00056,south,3.0,8484.46,0.0,25453.38
T103256,2025-11-07,P0003,C00226,west,1.0,10949.99,0.0,10949.99
T100214,2024-10-13,P0017,C00227,central,1.0,382.2,0.0,382.2
T107075,2024-07-28,P0039,C00003,north,4.0,14579.92,0.0,58319.68
T104418,2025-06-23,P0020,C00117,west,11.0,4508.3,0.0,49591.3
T108033,2025-02-07,P0017,C00051,east,3.0,382.2,0.0,1146.6
T100862,2024-01-18,P0001,C00178,west,1.0,6017.98,0.0,6017.98
T100003,2025-09-04,P0030,C00039,north,3.0,6824.34,0.0,20473.02
T103014,2025-10-17,P0038,C00138,central,6.0,5836.46,0.05,33267.82
T108421,2025-12-25,P0022,C00174,central,7.0,3102.81,0.0,21719.67
T108015,2023-08-17,P0040,C00121,east,4.0,12756.37,0.0,51025.48
T105869,2025-07-13,P0024,C00028,central,3.0,11884.11111111111,0.1,32087.1
T100181,2025-11-06,P0016,C00010,south,1.0,2604.21,0.0,2604.21
T101618,2023-10-04,P0006,C00126,west,2.0,7884.39,0.05,14980.34
T104162,2025-01-04,P0033,C00112,south,1.0,10082.29,0.15,8569.95
T107685,2025-04-03,P0030,C00008,south,2.0,6824.34,0.0,13648.68
T106215,2024-05-26,P0018,C00170,west,2.0,6437.51,0.1,11587.52
T104772,2024-11-07,P0009,C00007,central,10.0,11247.7,0.0,112477.0
T107183,2024-10-30,P0004,C00160,south,6.0,4999.13,0.0,29994.78
T106068,2024-04-03,P0027,C00079,south,2.0,9818.49,0.0,19636.98
T102412,2025-03-19,P0034,C00065,east,9.0,10038.95,0.2,72280.44
T103955,2023-09-09,P0033,C00080,north,2.0,10082.29,0.15,17139.89
T107258,2023-08-20,P0039,C00224,central,3.0,14579.92,0.05,41552.77
T107423,2024-01-20,P0009,C00217,north,4.0,11247.7,0.0,44990.8
T102954,2023-03-17,P0027,C00216,south,2.0,9818.49,0.2,15709.58
T102523,2025-11-19,P0013,C00195,east,7.0,9164.46,0.0,64151.22
T103085,2023-07-18,P0007,C00056,south,1.0,14423.4,0.0,14423.4
T108247,2025-04-08,P0026,C00199,central,4.0,13905.57,0.0,55622.28
T100070,2024-01-25,P0035,C00061,west,1.0,8930.77,0.0,8930.77
T100544,2023-05-11,P0040,C00049,east,5.0,12756.37,1.1407567535566034e-16,63781.85
T108128,2024-01-26,P0036,C00014,central,4.0,4229.62,0.0,16918.48
T100835,2023-05-05,P0032,C00196,east,3.0,5656.65,0.0,16969.95
T102115,2023-11-11,P0033,C00192,central,11.0,10082.29,0.1,99814.67
T106932,2025-10-28,P0025,C00218,central,8.0,9148.51,0.1,65869.27
T103325,2025-04-27,P0014,C00154,west,6.0,500.0,0.2,2400.0
T103749,2023-11-10,P0013,C00072,west,5.0,9164.46,0.0,45822.3
T108826,2023-09-26,P0022,C00104,south,5.0,3102.81,0.1,13962.64
T100367,2024-05-14,P0027,C00017,east,5.0,9818.49,0.0,49092.45
T106994,2023-09-13,P0038,C00209,east,4.0,5836.46,0.0,23345.84
T108862,2025-03-09,P0010,C00209,east,4.0,8164.43,0.0,32657.72
T104436,2023-02-27,P0010,C00043,west,2.0,8164.43,0.0,16328.86
T107373,2025-09-16,P0006,C00049,east,4.0,7884.39,0.1,28383.8
T100877,2025-01-31,P0009,C00098,east,2.0,11247.7,0.0,22495.4
T107908,2023-07-28,P0032,C00109,north,1.0,5656.65,0.0,5656.65
T100196,2025-09-18,P0002,C00187,north,14.0,13910.88,0.05,185014.7
T108885,2025-07-08,P0003,C00188,north,2.0,10949.99,0.1,19709.98
T102522,2025-08-07,P0019,C00020,north,3.0,6013.99,0.0,18041.97
T102260,2024-12-26,P0034,C00105,west,5.0,10038.95,0.0,50194.75
T104057,2024-10-28,P0022,C00041,east,6.0,3102.81,0.1,16755.17
T108439,2023-05-26,P0039,C00056,south,9.0,14579.92,0.0,131219.28
T106087,2025-02-08,P0008,C00080,north,6.0,499.0,0.0,2994.0
T106936,2024-04-16,P0015,C00058,east,4.0,4549.66,0.0,18198.64
T101544,2025-08-01,P0020,C00204,central,9.0,4508.3,0.0,40574.7
T104825,2023-08-10,P0003,C00100,east,3.0,10949.99,0.0,32849.97
T108627,2025-01-30,P0008,C00096,central,4.0,499.0,0.0,1996.0
T107539,2023-05-01,P0001,C00095,central,3.0,6017.98,0.1,16248.55
T108541,2024-08-17,P0035,C00132,central,5.0,8930.77,0.1,40188.47
T105081,2025-01-25,P0028,C00212,south,3.0,13737.15,0.0,41211.45
T104461,2024-07-09,P0034,C00168,north,3.0,10038.95,0.0,30116.85
T106735,2024-12-16,P0032,C00032,north,6.0,5656.65,0.0,33939.9
T101432,2025-04-25,P0017,C00223,central,1.0,382.2,0.1,343.98
T105281,2025-03-15,P0006,C00094,south,4.0,7884.39,0.0,31537.56
T104514,2025-04-21,P0038,C00198,west,2.0,5836.46,0.05,11089.27
T106790,2023-01-12,P0040,C00112,south,1.0,12756.37,0.0,12756.37
T103290,2023-08-29,P0025,C00182,north,4.0,9148.51,0.0,36594.04
T102881,2024-09-14,P0031,C00235,east,7.0,1566.84,0.0,10967.88
T105689,2025-05-18,P0034,C00222,central,1.0,10038.95,0.0,10038.95
T103082,2024-02-07,P0003,C00094,south,3.0,10949.99,0.0,32849.97
T107649,2023-08-04,P0013,C00031,south,5.0,9164.46,0.05,43531.18
T107012,2023-09-01,P0012,C00097,west,2.0,14484.04,0.0,28968.08
T107008,2023-10-20,P0015,C00046,south,2.0,4549.66,0.0,9099.32
T104463,2024-05-05,P0035,C00026,north,6.0,8930.77,0.0,53584.62
T108137,2024-07-03,P0015,C00028,central,6.0,4549.66,0.05,25933.06
T103981,2024-05-08,P0031,C00215,east,3.0,1566.84,0.0,4700.52
T102697,2023-05-11,P0031,C00228,south,2.0,1566.84,0.0,3133.68
T100218,2023-06-09,P0014,C00092,south,9.0,500.0,0.1,4050.0
T103834,2025-03-27,P0015,C00016,west,8.0,4549.66,0.1,32757.55
T106730,2023-03-02,P0012,C00171,east,4.0,14484.04,0.15,49245.74
T103297,2023-10-13,P0040,C00229,east,5.0,12756.37,0.0,63781.85
T107023,2023-07-30,P0036,C00119,south,7.0,4229.62,0.0,29607.34
T101897,2023-01-19,P0020,C00119,south,5.0,4508.3,0.0,22541.5
T101244,2023-01-10,P0016,C00029,east,4.0,2604.21,0.0,10416.84
T103842,2023-06-14,P0037,C00037,south,2.0,8484.46,0.0,16968.92
T106560,2023-01-01,P0024,C00121,east,2.0,11884.11,0.0,23768.22
T104344,2025-02-23,P0020,C00043,west,2.0,4508.3,0.15,7664.11
T107875,2023-06-21,P0028,C00015,south,6.0,13737.15,0.1,74180.61
T101643,2023-03-17,P0017,C00007,central,7.0,382.2,0.05,2541.63
T107711,2024-01-11,P0031,C00129,central,4.0,1566.84,0.0,6267.36
T107289,2024-11-03,P0038,C00014,central,3.0,5836.46,0.0,17509.38
T100576,2025-05-11,P0008,C00214,central,7.0,499.0,0.0,3493.0
T108873,2024-05-11,P0032,C00065,east,5.0,5656.65,0.0,28283.25
T103573,2024-05-30,P0021,C00225,south,1.0,359.09,0.0,359.09
T102273,2023-02-25,P0024,C00058,east,2.0,11884.11,0.0,23768.22
T101775,2025-06-23,P0001,C00100,east,4.0,6017.98,0.0,24071.92
T101166,2023-04-08,P0022,C00208,central,2.0,3102.81,0.2,4964.5
T102968,2024-10-23,P0037,C00223,central,10.0,8484.46,20.0,67875.68
T105464,2024-06-29,P0005,C00114,south,10.0,8621.09,0.0,86210.9
T100415,2024-11-02,P0031,C00140,west,1.0,1566.84,0.0,1566.84
T106940,2024-09-23,P0021,C00173,central,3.0,359.09,0.0,1077.27
T108357,2025-09-10,P0019,C00104,south,2.0,6013.99,0.2,9622.38
T106686,2025-08-27,P0012,C00216,south,1.0,14484.04,0.0,14484.04
T105549,2024-03-31,P0032,C00201,west,8.0,5656.65,0.0,45253.2
T100759,2024-08-16,P0029,C00232,west,3.0,12773.07,0.0,38319.21
T101385,2023-11-07,P0013,C00039,north,1.0,9164.46,0.05,8706.24
T106407,2024-05-11,P0004,C00234,east,5.0,4999.13,0.0,24995.65
T101201,2025-10-13,P0039,C00030,north,12.0,14579.92,0.0,174959.04
T104535,2025-03-13,P0004,C00217,east,4.0,4999.13,15.0,16997.04
T108463,2025-04-09,P0015,C00088,south,4.0,4549.66,0.0,18198.64
T103025,2023-06-02,P0032,C00049,east,7.0,5656.65,0.2,31677.24
T103305,2024-02-06,P0011,C00236,east,6.0,8863.25,0.0,53179.5
T108920,2025-01-22,P0007,C00212,south,3.0,14423.4,0.0,43270.2
T108769,2025-02-24,P0031,C00049,east,4.0,1566.84,0.0,6267.36
T103529,2024-06-07,P0019,C00240,south,4.0,6013.99,0.05,22853.16
T105981,2023-02-07,P0027,C00034,east,1.0,9818.49,0.15,8345.72
T103090,2025-01-04,P0022,C00055,south,2.0,3102.81,0.1,5585.06
T108469,2023-07-15,P0019,C00013,central,6.0,6013.99,0.05,34279.74
T100782,2024-02-23,P0014,C00037,south,1.0,500.0,0.05,475.0
T107053,2023-05-20,P0023,C00217,north,3.0,10713.43,0.0,32140.29
T100328,2025-06-18,P0028,C00182,north,7.0,13737.15,0.0,96160.05
T103011,2023-10-24,P0004,C00248,north,7.0,4999.13,0.0,34993.91
T105893,2023-12-25,P0025,C00022,north,9.0,9148.51,0.1,74102.93
T103185,2024-01-22,P0026,C00095,central,1.0,13905.57,0.0,13905.57
T105743,2024-09-14,P0031,C00089,east,5.0,1566.84,0.0,7834.2
T103355,2025-06-20,P0003,C00048,south,3.0,10949.99,0.0,32849.97
T105419,2024-06-23,P0008,C00249,west,2.0,499.0,0.0,998.0
T101111,2024-11-28,P0002,C00022,north,10.0,13910.88,0.0,139108.8
T102251,2025-08-06,P0024,C00024,south,4.0,11884.11,0.0,47536.44
T107100,2024-12-31,P0002,C00001,west,11.0,13910.88,0.0,153019.68
T108693,2024-07-02,P0006,C00211,west,4.0,7884.39,0.0,31537.56
T103977,2025-11-27,P0013,C00024,south,3.0,9164.46,0.0,27493.38
T102254,2025-05-24,P0029,C00125,north,4.0,12773.07,0.05,48537.67
T101281,2024-02-07,P0024,C00018,central,1.0,11884.11,0.0,11884.11
T100971,2024-01-10,P0039,C00120,west,4.0,14579.92,0.15,49571.73
T107130,2023-01-08,P0006,C00029,east,3.0,7884.39,0.0,23653.17
T104560,2023-05-19,P0002,C00044,south,5.0,13910.88,0.0,69554.4
T102876,2025-02-16,P0001,C00145,south,3.0,6017.98,0.0,18053.94
T104950,2024-02-25,P0032,C00159,north,1.0,5656.65,0.0,5656.65
T103991,2023-08-23,P0030,C00078,west,5.0,6824.34,0.0,34121.7
T108572,2023-02-15,P0001,C00176,east,1.0,6017.98,0.0,6017.98
T100970,2025-07-24,P0037,C00231,north,3.0,8484.46,0.0,25453.38
T107582,2023-06-07,P0032,C00218,central,2.0,5656.65,0.0,11313.3
T103782,2025-08-20,P0034,C00066,west,7.0,10038.95,0.2,56218.12
T101278,2023-04-09,P0019,C00241,south,6.0,6013.99,0.0,36083.94
T104019,2023-04-29,P0012,C00012,east,3.0,14484.04,0.0,43452.12
T108785,2025-01-31,P0038,C00064,north,4.0,5836.46,0.0,23345.84
T107251,2023-04-25,P0011,C00203,west,5.0,8863.25,0.0,44316.25
T102517,2025-04-10,P0022,C00179,north,7.0,3102.81,0.0,21719.67
T103349,2023-09-05,P0001,C00217,north,6.0,6017.98,0.0,36107.88
T101282,2024-11-30,P0018,C00209,east,1.0,6437.51,0.2,5150.01
T103708,2025-09-23,P0019,C00042,central,6.0,6013.99,0.0,36083.94
T102883,2025-12-26,P0016,C00122,west,7.0,2604.21,0.0,18229.47
T104215,2023-05-29,P0017,C00056,south,4.0,382.2,0.0,1528.8
T104350,2023-06-25,P0012,C00092,south,6.0,14484.04,0.0,86904.24
T101437,2025-11-22,P0037,C00071,east,9.0,8484.46,0.0,76360.14
T102771,2024-11-15,P0001,C00118,central,3.0,6017.98,0.0,18053.94
T108776,2023-03-18,P0033,C00108,west,4.0,10082.29,0.0,40329.16
T100111,2024-05-24,P0035,C00189,north,1.0,8930.77,0.0,8930.77
T107375,2024-05-28,P0039,C00019,central,5.0,14579.92,0.0,72899.6
T105502,2025-12-03,P0036,C00119,south,6.0,4229.62,0.0,25377.72
T107264,2024-06-24,P0015,C00061,west,4.0,4549.66,0.0,18198.64
T102647,2023-05-03,P0039,C00133,east,7.0,14579.92,0.0,102059.44
T101844,2024-07-28,P0022,C00165,west,3.0,3102.81,0.2,7446.74
T102107,2024-12-17,P0011,C00177,south,8.0,8863.25,0.0,70906.0
T106112,2025-07-23,P0022,C00154,west,8.0,3102.81,0.05,23581.36
T104505,2025-01-22,P0012,C00152,north,5.0,14484.04,0.0,72420.2
T108108,2025-09-11,P0039,C00244,south,7.0,14579.92,0.05,96956.47
T103666,2023-06-26,P0037,C00173,central,6.0,8484.46,0.0,50906.76
T103207,2023-12-06,P0007,C00157,central,3.0,14423.4,0.1,38943.18
T107109,2023-04-18,P0005,C00079,south,6.0,8621.09,0.0,51726.54
T102301,2024-11-24,P0025,C00042,central,7.0,9148.51,0.0,64039.57
T104407,2023-08-22,P0039,C00121,east,4.0,14579.92,0.2,46655.74
T101298,2024-09-06,P0001,C00199,central,4.0,6017.98,0.2,19257.54
T108314,2025-04-25,P0026,C00144,north,2.0,13905.57,0.0,27811.14
T100740,2023-01-01,P0022,C00047,central,3.0,3102.81,0.05,8843.01
T104779,2023-08-02,P0015,C00082,east,4.0,4549.66,0.0,18198.64
T108060,2025-08-04,P0018,C00234,east,4.0,6437.51,0.0,25750.04
T103106,2025-05-09,P0011,C00108,west,6.0,8863.25,0.05,50520.52
T107299,2025-02-23,P0032,C00157,central,5.0,5656.65,0.0,28283.25
T108650,2024-03-03,P0028,C00211,west,8.0,13737.15,0.0,109897.2
T108012,2024-06-23,P0011,C00234,east,1.0,8863.25,0.0,8863.25
T100524,2025-10-11,P0020,C00053,west,8.0,4508.3,0.0,36066.4
T106684,2023-06-21,P0025,C00245,central,5.0,9148.51,0.0,45742.55
T102939,2024-05-09,P0030,C00060,central,7.0,6824.34,0.1,42993.34
T102611,2023-07-20,P0037,C00155,west,1.0,8484.46,0.049999646412382096,8060.24
T105153,2023-02-18,P0003,C00036,north,3.0,10949.99,0.05,31207.47
T103127,2025-08-30,P0005,C00129,central,2.0,8621.09,0.05,16380.07
T104480,2023-01-27,P0028,C00228,south,4.0,13737.15,0.05,52201.17
T104029,2024-05-23,P0002,C00140,west,4.0,13910.88,0.05,52861.34
T106382,2023-08-01,P0017,C00144,west,3.0,382.2,0.2,917.28
T100435,2025-10-13,P0002,C00240,south,8.0,13910.88,0.0,111287.04
T108334,2024-01-07,P0027,C00033,north,6.0,9818.49,0.05,55965.39
T106149,2025-06-08,P0012,C00142,central,7.0,14484.04,0.0,101388.28
T100308,2025-10-10,P0004,C00035,central,8.0,4999.13,0.2,31994.43
T108947,2024-12-09,P0025,C00157,central,3.0,9148.51,0.0,27445.53
T106408,2025-04-07,P0018,C00224,central,9.0,6437.51,0.1,52143.83
T106538,2023-08-13,P0026,C00244,south,1.0,13905.57,0.0,13905.57
T108001,2023-10-02,P0008,C00197,south,2.0,499.0,0.05,948.1
T100087,2023-03-24,P0005,C00017,east,2.0,8621.09,0.1,15517.96
T106832,2023-07-27,P0036,C00159,north,6.0,4229.62,0.0,25377.72
T103038,2025-05-21,P0004,C00187,north,8.0,4999.13,0.1,35993.74
T100401,2023-06-12,P0034,C00065,east,4.0,10038.95,0.15,34132.43
T102603,2023-07-04,P0037,C00038,west,3.0,8484.46,0.0,25453.38
T101020,2024-01-25,P0031,C00186,north,2.0,1566.84,0.05,2977.0
T100881,2024-03-06,P0006,C00199,central,2.0,7884.39,0.0,15768.78
T104387,2025-05-23,P0034,C00035,central,7.0,10038.95,0.0,70272.65
